koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err2,koi_impact,koi_impact_err1,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_teq,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err2,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,dec,koi_kepmag,koi_predicted
0,0,0,0,5.59728249,-1.4099999999999999e-05,0.473,0.41600000000000004,0.0621,-0.0621,1407.3,54.2,-54.2,3.28,930,116.59,-50.07,30.8,5610,-197,0.038,-0.142,0.858,0.18100000000000002,-0.078,42.166321,15.969000000000001,FALSE POSITIVE
0,0,0,0,10.12742274,-2.8600000000000004e-05,0.696,0.025,0.0808,-0.0808,933.5,57.8,-57.8,3.8,969,178.16,-72.89,19.5,6392,-246,0.065,-0.195,1.162,0.345,-0.14800000000000002,39.12706,15.623,FALSE POSITIVE
0,0,0,0,21.06075303,-5.6999999999999996e-05,0.17600000000000002,0.25,0.0663,-0.0663,301.2,6.3,-6.3,1.78,669,19.64,-13.04,54.4,5706,-103,0.099,-0.11,1.034,0.14800000000000002,-0.121,42.237041,13.182,FALSE POSITIVE
0,0,0,0,51.390145200000006,-0.0006219,0.946,0.002,0.213,-0.213,494.0,37.6,-37.6,3.62,570,11.29,-7.01,15.4,6074,-90,0.10300000000000001,-0.126,1.2919999999999998,0.22399999999999998,-0.163,39.50631,15.03,FALSE POSITIVE
0,0,0,0,29.542256599999998,-0.00029580000000000003,0.9590000000000001,0.011000000000000001,0.522,-0.522,879.9,33.1,-33.1,3.15,515,11.85,-3.95,39.5,5510,-149,0.038,-0.152,0.8029999999999999,0.188,-0.063,43.734482,15.481,FALSE POSITIVE
0,0,0,0,186.4361811,-0.000489,0.9209999999999999,0.024,0.157,-0.157,4347.0,114.0,-114.0,11.32,353,1.55,-1.93,66.5,5393,-64,0.28,-0.12,1.37,0.218,-0.405,40.021832,15.402000000000001,FALSE POSITIVE
0,0,0,0,35.636402200000006,-0.0003715,0.654,0.059000000000000004,0.301,-0.301,452.6,34.3,-34.3,1.99,537,14.12,-5.14,15.7,5926,-178,0.042,-0.168,0.887,0.21600000000000003,-0.077,39.96801,15.614,FALSE POSITIVE
0,0,0,0,8.98128472,-2.07e-05,0.294,0.09300000000000001,0.0736,-0.0736,4924.0,76.7,-76.7,7.19,898,127.32,-49.13,76.6,5977,-229,0.048,-0.192,1.022,0.278,-0.111,50.677849,15.703,FALSE POSITIVE
0,0,0,0,192.667139,-0.001017,0.9109999999999999,0.018000000000000002,0.168,-0.168,1148.3,49.5,-49.5,3.64,283,0.47,-0.32,26.0,5401,-107,0.065,-0.071,0.878,0.08800000000000001,-0.066,43.49839,14.879000000000001,FALSE POSITIVE
0,0,0,0,14.62399621,-3.96e-05,1.209,68.34,0.134,-0.134,1082.0,53.7,-53.7,21.92,681,34.67,-13.74,25.0,5753,-172,0.038,-0.152,0.815,0.187,-0.075,40.558201000000004,15.789000000000001,FALSE POSITIVE
0,0,0,0,2.418406841,-2.47e-06,0.018000000000000002,0.439,0.0311,-0.0311,665.4,10.9,-10.9,2.25,1226,167.62,-113.31,69.1,5422,-108,0.063,-0.077,0.887,0.09,-0.067,41.221958,14.991,FALSE POSITIVE
0,0,0,0,6.93910337,-3.06e-05,0.966,0.043,0.133,-0.133,614.7,28.6,-28.6,1.41,445,3.07,-2.96,22.9,3638,-87,0.049,-0.055,0.42,0.046,-0.055999999999999994,40.730049,15.855,FALSE POSITIVE
0,0,0,0,15.43400996,-3.69e-05,0.7070000000000001,0.005,0.0764,-0.0764,1785.9,34.9,-34.9,4.3,721,55.86,-19.48,59.7,5900,-226,0.037000000000000005,-0.213,0.951,0.282,-0.094,46.09594,15.703,FALSE POSITIVE
0,1,0,0,2.8194533219999998,-1.83e-06,0.532,0.021,0.0411,-0.0411,71867.0,443.0,-443.0,29.8,1357,669.34,-329.56,202.0,5767,-155,0.18,-0.18,1.074,0.305,-0.203,43.98502,14.569,FALSE POSITIVE
0,0,0,0,12.89006728,-6.01e-05,0.08199999999999999,0.36,0.11699999999999999,-0.11699999999999999,602.5,27.1,-27.1,1.93,620,4.8,-6.92,23.6,4915,-88,0.07200000000000001,-0.022000000000000002,0.812,0.027000000000000003,-0.057999999999999996,40.720879,15.674000000000001,FALSE POSITIVE
0,0,0,0,4.74666128,-2.78e-05,0.441,0.047,0.156,-0.156,256.8,23.3,-23.3,1.3,865,18.14,-26.2,12.5,4915,-88,0.07200000000000001,-0.022000000000000002,0.812,0.027000000000000003,-0.057999999999999996,40.720879,15.674000000000001,FALSE POSITIVE
0,0,0,0,19.65639342,-6.99e-05,0.955,0.004,0.215,-0.215,843.2,37.3,-37.3,2.83,549,10.59,-5.23,25.5,5288,-143,0.036000000000000004,-0.09,0.74,0.11199999999999999,-0.06,46.94191,15.372,FALSE POSITIVE
0,0,0,0,70.468171,-0.000268,0.031,0.433,0.12,-0.12,922.4,23.9,-23.9,3.46,511,14.92,-4.98,45.0,6461,-225,0.067,-0.20199999999999999,1.131,0.363,-0.121,41.393822,14.811,FALSE POSITIVE
0,0,0,0,23.02028478,-2.7699999999999996e-05,0.794,0.006999999999999999,0.131,-0.131,5077.8,62.7,-62.7,7.58,604,26.25,-9.06,97.2,5613,-200,0.048,-0.192,0.956,0.266,-0.08900000000000001,43.12368,15.573,FALSE POSITIVE
0,0,0,0,1.609321941,-3.04e-06,0.016,0.46299999999999997,0.0505,-0.0505,728.5,24.4,-24.4,1.57,958,36.07,-33.23,35.3,4224,-84,0.025,-0.02,0.603,0.027000000000000003,-0.03,39.847839,15.937000000000001,FALSE POSITIVE
0,0,0,0,9.51220046,-3.21e-05,0.133,0.337,0.0837,-0.0837,1169.4,40.2,-40.2,1.99,530,3.38,-3.11,31.9,4224,-84,0.025,-0.02,0.603,0.027000000000000003,-0.03,39.847839,15.937000000000001,FALSE POSITIVE
0,1,0,0,2.3792821969999998,-4.06e-07,0.003,0.067,0.00588,-0.00588,48434.0,106.0,-106.0,25.74,1571,1309.84,-463.54,538.0,6392,-230,0.054000000000000006,-0.21600000000000003,1.162,0.369,-0.132,39.90728,15.189,FALSE POSITIVE
0,0,0,0,0.708621057,-1.36e-06,0.033,0.46799999999999997,0.0526,-0.0526,187.5,7.3,-7.3,1.2,1846,857.46,-579.6,30.5,5422,-108,0.063,-0.077,0.887,0.09,-0.067,41.221958,14.991,FALSE POSITIVE
0,0,0,0,3.403743926,-2.89e-06,1.075,14.74,0.04,-0.04,815.9,17.4,-17.4,10.77,1101,260.77,-93.62,59.5,5596,-169,0.044000000000000004,-0.165,0.853,0.217,-0.078,42.126629,14.98,FALSE POSITIVE
0,0,0,0,2.43902575,-5.94e-06,0.483,0.046,0.0723,-0.0723,82.5,5.3,-5.3,2.61,2307,3618.22,-2733.72,20.5,6546,-78,0.165,-0.135,2.784,0.59,-0.59,42.777060999999996,11.040999999999999,FALSE POSITIVE
0,0,0,0,56.35879870000001,-0.0002655,0.9059999999999999,0.009000000000000001,0.268,-0.268,2559.6,68.8,-68.8,5.04,419,4.34,-2.1,44.4,5446,-162,0.07200000000000001,-0.126,0.821,0.157,-0.085,51.222809000000005,15.792,FALSE POSITIVE
0,1,0,0,5.9103714179999995,-7.05e-07,0.065,0.063,0.0030600000000000002,-0.0030600000000000002,17219.0,19.3,-19.3,12.62,1053,270.46,-91.57,990.3,6200,-250,0.05,-0.2,0.958,0.29100000000000004,-0.09699999999999999,40.41045,15.169,FALSE POSITIVE
0,0,0,0,0.917568975,-5.1e-07,0.667,0.057,0.0716,-0.0716,15805.0,161.0,-161.0,11.92,1748,1578.95,-572.78,128.1,5713,-188,0.031,-0.168,0.893,0.217,-0.07200000000000001,40.639621999999996,14.456,FALSE POSITIVE
0,0,0,0,7.79668781,-2.07e-05,0.005,0.426,0.0639,-0.0639,361.3,8.7,-8.7,2.44,1116,199.97,-65.89,48.5,6521,-143,0.025,-0.136,1.276,0.255,-0.068,40.173424,12.681,FALSE POSITIVE
0,0,0,0,10.418891499999999,-2.3899999999999998e-05,0.856,0.051,0.0485,-0.0485,670.0,18.5,-18.5,3.17,855,111.61,-51.22,42.1,5692,-173,0.132,-0.198,1.064,0.311,-0.191,42.957458,14.86,FALSE POSITIVE
0,0,0,0,20.4998763,-0.0001716,0.943,0.0,0.142,-0.142,437.8,22.8,-22.8,2.8,731,65.55,-21.1,21.1,6249,-217,0.067,-0.20199999999999999,1.0759999999999998,0.353,-0.11800000000000001,43.121829999999996,15.442,FALSE POSITIVE
0,0,0,0,7.00447892,-6.26e-05,0.139,0.319,0.19399999999999998,-0.19399999999999998,231.4,26.4,-26.4,1.19,754,10.65,-14.63,9.9,4883,-87,0.064,-0.02,0.8079999999999999,0.027999999999999997,-0.055,43.190102,15.887,FALSE POSITIVE
0,0,0,0,30.69395532,-1.56e-05,0.001,0.18600000000000003,0.0166,-0.0166,18121.0,109.0,-109.0,13.72,614,32.59,-10.67,196.6,6137,-236,0.054000000000000006,-0.20199999999999999,1.018,0.324,-0.10800000000000001,40.455959,15.673,FALSE POSITIVE
0,0,0,0,20.407484600000004,-0.00031289999999999996,0.986,6.191,0.49200000000000005,-0.49200000000000005,363.4,18.0,-18.0,2.9,660,39.4,-13.58,24.5,5823,-193,0.052000000000000005,-0.20800000000000002,0.972,0.29100000000000004,-0.10400000000000001,40.61842,14.802,FALSE POSITIVE
0,0,0,0,32.7737631,-0.0001788,0.971,0.008,0.24100000000000002,-0.24100000000000002,564.5,28.8,-28.8,5.0,686,21.88,-23.25,21.7,5640,-76,0.203,-0.087,1.534,0.24,-0.36,43.471759999999996,14.758,FALSE POSITIVE
0,0,0,0,77.63424586,-5.9999999999999995e-05,0.113,0.11800000000000001,0.0259,-0.0259,16612.0,102.0,-102.0,9.4,325,0.85,-0.79,185.5,4812,-172,0.066,-0.039,0.755,0.054000000000000006,-0.07400000000000001,43.750370000000004,15.915,FALSE POSITIVE
0,0,0,0,62.56138789999999,-0.0003187,0.8420000000000001,0.059000000000000004,0.11,-0.11,1372.6,43.2,-43.2,3.54,417,5.64,-1.8,35.0,5662,-152,0.042,-0.168,0.84,0.22,-0.073,45.306121999999995,15.5,FALSE POSITIVE
0,0,0,0,32.85862571,-9.209999999999999e-05,0.955,0.017,0.0838,-0.0838,162.8,5.1,-5.1,2.31,691,10.06,-7.41,36.4,5899,-79,0.027000000000000003,-0.027000000000000003,1.4140000000000001,0.086,-0.065,40.794540000000005,10.77,FALSE POSITIVE
0,0,0,0,8.56267266,-4.31e-05,0.335,0.126,0.129,-0.129,608.1,50.6,-50.6,2.26,768,137.64,-31.21,15.2,5029,-174,0.13,-0.41600000000000004,0.93,0.48100000000000004,-0.14400000000000002,46.316551000000004,15.213,FALSE POSITIVE
0,0,0,0,59.7711433,-0.00021459999999999998,0.899,0.03,0.107,-0.107,574.5,17.3,-17.3,3.17,522,17.71,-6.19,38.5,6214,-217,0.087,-0.217,1.122,0.384,-0.153,40.988659000000006,13.952,FALSE POSITIVE
0,0,0,0,10.08744556,-2.42e-05,0.9209999999999999,0.003,0.0713,-0.0713,568.1,16.1,-16.1,3.15,942,155.73,-60.51,39.9,6310,-205,0.065,-0.195,1.095,0.313,-0.134,43.738781,15.079,FALSE POSITIVE
0,0,0,0,16.34355902,-7.64e-05,0.716,0.203,0.122,-0.122,829.4,27.5,-27.5,3.26,730,27.0,-14.74,34.0,5730,-86,0.08,-0.12,1.056,0.161,-0.094,45.605518,15.017000000000001,FALSE POSITIVE
0,0,0,0,19.58561177,-4.5299999999999997e-05,0.9640000000000001,0.025,0.111,-0.111,532.9,23.7,-23.7,3.09,666,18.16,-12.21,27.1,5618,-101,0.1,-0.1,0.996,0.133,-0.109,47.600101,14.18,FALSE POSITIVE
0,0,0,0,85.65424759999999,-0.0004328,0.012,0.442,0.122,-0.122,476.0,14.9,-14.9,3.56,522,6.89,-7.72,36.6,5818,-86,0.20199999999999999,-0.081,1.6469999999999998,0.252,-0.37799999999999995,38.738541,13.34,FALSE POSITIVE
0,0,0,0,17.79108667,-4.41e-05,0.654,0.037000000000000005,0.0593,-0.0593,414.2,11.3,-11.3,2.88,830,48.4,-47.0,39.8,5855,-70,0.195,-0.105,1.34,0.221,-0.294,48.955372,13.8,FALSE POSITIVE
0,0,0,0,63.073224100000004,-0.00028660000000000003,0.746,0.184,0.122,-0.122,671.3,25.5,-25.5,17.8,1077,202.95,-242.18,30.0,6234,-74,0.45799999999999996,-0.122,6.354,1.59,-3.18,45.4664,13.089,FALSE POSITIVE
0,0,0,0,78.54611059999999,-0.000425,0.044000000000000004,0.366,0.131,-0.131,658.7,21.3,-21.3,3.55,501,6.34,-5.44,35.6,5808,-78,0.162,-0.10800000000000001,1.3969999999999998,0.228,-0.254,38.52203,14.087,FALSE POSITIVE
0,0,0,0,109.4450597,-0.000434,0.149,0.301,0.10800000000000001,-0.10800000000000001,1269.6,48.5,-48.5,3.04,340,0.91,-0.61,30.1,5403,-107,0.057999999999999996,-0.071,0.868,0.08,-0.057999999999999996,42.809589,14.937000000000001,FALSE POSITIVE
0,0,0,0,16.84183355,-6.24e-05,0.688,0.253,0.0991,-0.0991,822.1,40.2,-40.2,3.08,699,45.32,-19.31,23.6,5602,-150,0.11599999999999999,-0.188,1.0090000000000001,0.26899999999999996,-0.145,43.410439000000004,14.306,FALSE POSITIVE
0,0,0,0,4.88753111,-2.17e-05,0.147,0.31,0.11699999999999999,-0.11699999999999999,679.6,46.8,-46.8,2.45,1003,179.51,-63.03,17.4,5568,-183,0.044000000000000004,-0.187,0.9570000000000001,0.237,-0.079,42.341499,15.767999999999999,FALSE POSITIVE
0,0,0,0,2.8001112669999997,-4.01e-06,0.8059999999999999,0.096,0.0459,-0.0459,706.7,28.5,-28.5,2.13,956,57.46,-54.04,33.5,4786,-144,0.06,-0.03,0.7040000000000001,0.054000000000000006,-0.066,45.778090999999996,15.229000000000001,FALSE POSITIVE
0,0,0,0,6.35585682,-3.9200000000000004e-05,0.912,0.051,0.184,-0.184,176.6,23.5,-23.5,0.86,503,3.28,-3.41,9.2,3706,-92,0.033,-0.033,0.522,0.032,-0.039,40.220749,14.404000000000002,FALSE POSITIVE
0,0,0,0,5.05821338,-4.74e-06,1.004,0.042,0.11199999999999999,-0.11199999999999999,748.3,23.7,-23.7,10.69,1168,905.81,-373.44,43.2,4883,-132,0.57,-0.38,1.6669999999999998,1.082,-0.983,38.495281,14.437999999999999,FALSE POSITIVE
0,0,0,0,22.064020000000003,-8.06e-05,0.941,0.031,0.128,-0.128,388.7,14.1,-14.1,2.67,712,60.93,-18.67,31.5,6232,-217,0.054000000000000006,-0.22899999999999998,1.09,0.37,-0.11599999999999999,47.013039,13.698,FALSE POSITIVE
0,0,0,0,5.756245244,-5.39e-06,0.888,0.037000000000000005,0.0321,-0.0321,623.6,17.5,-17.5,2.24,773,19.19,-12.71,45.5,4931,-98,0.018000000000000002,-0.049,0.7340000000000001,0.048,-0.03,44.087928999999995,13.708,FALSE POSITIVE
0,0,0,0,39.3135699,-0.0001483,0.006,0.4,0.0903,-0.0903,500.1,16.9,-16.9,2.07,540,16.66,-5.47,33.8,6060,-181,0.048,-0.192,0.925,0.262,-0.087,47.11742,14.475999999999999,FALSE POSITIVE
0,0,0,0,46.2991052,-0.0001173,0.025,0.37,0.061,-0.061,854.9,17.9,-17.9,4.33,592,31.95,-21.12,55.0,5396,-144,0.504,-0.21600000000000003,1.507,0.5529999999999999,-0.6759999999999999,49.502078999999995,14.082,FALSE POSITIVE
0,0,0,0,35.01190875,-9.53e-05,0.927,0.02,0.0684,-0.0684,436.7,14.5,-14.5,2.97,603,12.92,-8.2,34.0,5872,-79,0.10300000000000001,-0.115,1.153,0.185,-0.135,47.0425,13.624,FALSE POSITIVE
0,0,0,0,6.31219171,-2.2e-05,0.018000000000000002,0.41,0.0922,-0.0922,403.7,13.3,-13.3,2.17,1096,324.93,-106.57,35.6,6322,-225,0.054000000000000006,-0.21600000000000003,1.075,0.349,-0.11599999999999999,37.889621999999996,14.959000000000001,FALSE POSITIVE
0,0,0,0,147.97391000000002,-0.00116,0.034,0.41200000000000003,0.168,-0.168,1267.1,53.5,-53.5,3.33,329,1.03,-0.64,26.4,5578,-111,0.09,-0.099,0.95,0.12300000000000001,-0.08199999999999999,38.399658,14.904000000000002,FALSE POSITIVE
0,0,0,0,3.07644709,-1.04e-05,0.708,0.235,0.0693,-0.0693,216.7,8.1,-8.1,1.61,1253,244.51,-153.16,29.3,5670,-114,0.095,-0.105,1.022,0.14800000000000002,-0.10800000000000001,39.227290999999994,14.027999999999999,FALSE POSITIVE
0,0,0,0,2.11913005,-2.12e-05,0.67,0.006,0.261,-0.261,28.7,1.6,-1.6,1.35,2090,1134.6,-1121.81,21.5,5799,-78,0.078,-0.052000000000000005,2.377,0.212,-0.26,40.213809999999995,7.837000000000001,FALSE POSITIVE
0,0,0,0,63.038036600000005,-0.00022930000000000002,0.021,0.35600000000000004,0.0855,-0.0855,658.7,14.2,-14.2,2.59,465,4.61,-2.55,53.1,5798,-116,0.085,-0.114,1.0190000000000001,0.151,-0.08800000000000001,41.041241,13.605,FALSE POSITIVE
0,0,0,0,134.4785189,-0.0001705,0.924,0.004,0.0565,-0.0565,4033.5,46.0,-46.0,10.52,412,3.06,-2.67,149.9,5791,-105,0.182,-0.098,1.3359999999999999,0.209,-0.256,46.988239,13.929,FALSE POSITIVE
0,0,0,0,33.7888028,-0.00014659999999999999,0.078,0.344,0.102,-0.102,649.2,20.6,-20.6,2.71,611,31.75,-10.08,36.0,6202,-203,0.054000000000000006,-0.20199999999999999,1.062,0.349,-0.11599999999999999,48.719559000000004,13.630999999999998,FALSE POSITIVE
0,0,0,0,3.215109385,-7.88e-06,0.9540000000000001,0.107,0.11199999999999999,-0.11199999999999999,158.0,3.4,-3.4,1.54,1155,151.7,-87.25,53.3,5541,-111,0.055999999999999994,-0.10400000000000001,0.934,0.11699999999999999,-0.068,39.270359,13.405,FALSE POSITIVE
0,0,0,0,86.74908070000001,-0.0005499,0.003,0.406,0.135,-0.135,547.1,17.3,-17.3,2.23,398,2.35,-1.45,35.7,5579,-100,0.1,-0.1,0.97,0.132,-0.096,37.797691,13.82,FALSE POSITIVE
0,0,0,0,92.7297248,-0.000398,0.857,0.055999999999999994,0.153,-0.153,1257.5,31.9,-31.9,2.81,276,0.32,-0.19,43.3,4580,-92,0.012,-0.045,0.675,0.046,-0.021,46.582190999999995,14.897,FALSE POSITIVE
0,0,0,0,30.523145899999996,-6.61e-05,1.06,69.68,0.0888,-0.0888,2212.3,67.8,-67.8,11.26,506,9.93,-4.09,38.7,5518,-166,0.034,-0.136,0.79,0.16399999999999998,-0.07,46.771431,15.841,FALSE POSITIVE
0,0,0,0,28.78270955,-9.17e-05,0.002,0.501,0.10800000000000001,-0.10800000000000001,864.5,25.7,-25.7,2.11,443,1.53,-1.37,40.1,4774,-76,0.03,-0.03,0.745,0.032,-0.036000000000000004,39.360291,14.649000000000001,FALSE POSITIVE
0,0,0,0,124.03589939999999,-9.13e-05,0.075,0.175,0.0278,-0.0278,7690.0,47.1,-47.1,11.13,413,2.93,-2.3,190.1,5822,-79,0.14300000000000002,-0.10400000000000001,1.28,0.207,-0.207,47.972099,14.989,FALSE POSITIVE
0,0,0,0,10.84969477,-2.78e-05,0.55,0.28,0.0673,-0.0673,1122.1,27.5,-27.5,2.67,676,23.34,-12.14,43.5,5251,-158,0.032,-0.09699999999999999,0.778,0.11199999999999999,-0.06,38.009541,15.409,FALSE POSITIVE
0,0,0,0,12.18420006,-4.13e-05,0.746,0.035,0.0863,-0.0863,499.3,22.5,-22.5,2.59,819,44.98,-29.08,23.3,5771,-115,0.105,-0.105,1.068,0.161,-0.12,37.72311,13.982000000000001,FALSE POSITIVE
0,0,0,0,13.59051547,-5.629999999999999e-05,0.23199999999999998,0.222,0.10400000000000001,-0.10400000000000001,621.9,24.9,-24.9,2.4,724,50.06,-22.05,27.7,5442,-164,0.135,-0.18,0.9740000000000001,0.248,-0.133,44.66748,15.15,FALSE POSITIVE
0,0,0,0,89.1935737,-0.0002301,0.015,0.406,0.07200000000000001,-0.07200000000000001,868.3,23.2,-23.2,3.81,483,6.63,-4.61,43.5,6071,-134,0.14300000000000002,-0.11699999999999999,1.295,0.23199999999999998,-0.21100000000000002,43.461208,12.487,FALSE POSITIVE
0,0,0,0,40.80957343,-9.429999999999999e-05,0.9490000000000001,0.051,0.127,-0.127,436.1,12.5,-12.5,3.44,623,16.6,-9.11,39.3,6183,-134,0.066,-0.114,1.3,0.21899999999999997,-0.128,38.258171000000004,12.988,FALSE POSITIVE
0,0,0,0,8.29482811,-2.18e-05,0.932,0.042,0.0778,-0.0778,559.5,16.3,-16.3,2.76,876,119.78,-46.7,38.1,5773,-208,0.067,-0.20199999999999999,0.9390000000000001,0.268,-0.115,48.223911,14.469000000000001,FALSE POSITIVE
0,0,0,0,5.69590202,-1.59e-06,0.049,0.15,0.0106,-0.0106,4921.1,15.0,-15.0,6.61,1043,273.07,-88.96,391.2,6106,-233,0.052000000000000005,-0.221,0.94,0.303,-0.10099999999999999,41.60318,14.857999999999999,FALSE POSITIVE
0,0,0,0,150.8783198,-0.0005029,0.022000000000000002,0.4,0.0826,-0.0826,659.9,10.8,-10.8,4.37,423,3.09,-4.54,70.6,5504,-76,0.304,-0.095,1.7369999999999999,0.261,-0.608,40.278628999999995,12.443,FALSE POSITIVE
0,0,0,0,2.64622742,-2.0600000000000003e-05,0.478,0.11,0.252,-0.252,155.5,26.1,-26.1,0.99,1082,75.53,-56.91,8.4,5167,-103,0.036000000000000004,-0.05,0.787,0.053,-0.043,48.51157,15.498,FALSE POSITIVE
0,0,0,0,2.935362067,-5.06e-06,0.86,0.036000000000000004,0.0388,-0.0388,1052.6,32.2,-32.2,3.15,1022,83.62,-77.74,38.0,4922,-169,0.084,-0.055999999999999994,0.823,0.062,-0.085,41.282429,15.622,FALSE POSITIVE
0,0,0,0,6.69332825,-2.1e-05,0.9520000000000001,0.02,0.10300000000000001,-0.10300000000000001,781.8,38.5,-38.5,2.44,609,5.62,-5.47,23.4,4245,-85,0.027000000000000003,-0.02,0.637,0.026000000000000002,-0.032,44.141399,15.673,FALSE POSITIVE
0,0,0,0,7.72513619,-5.3400000000000004e-05,0.9540000000000001,0.024,0.174,-0.174,382.2,43.4,-43.4,1.71,581,4.65,-4.52,10.5,4245,-85,0.027000000000000003,-0.02,0.637,0.026000000000000002,-0.032,44.141399,15.673,FALSE POSITIVE
0,0,0,0,12.19140405,-4.51e-05,0.091,0.371,0.0983,-0.0983,665.8,40.7,-40.7,2.46,763,65.27,-30.82,19.4,5516,-166,0.14400000000000002,-0.17600000000000002,0.9670000000000001,0.261,-0.161,43.984970000000004,15.364,FALSE POSITIVE
0,0,0,0,9.75374033,-4.46e-05,0.295,0.171,0.111,-0.111,430.8,26.9,-26.9,1.87,813,77.65,-27.81,18.9,5806,-175,0.044000000000000004,-0.187,0.899,0.22899999999999998,-0.08199999999999999,50.427052,15.158,FALSE POSITIVE
0,0,0,0,29.9685917,-0.00017409999999999998,0.282,0.141,0.134,-0.134,309.5,12.2,-12.2,1.91,644,37.46,-12.36,26.5,6249,-217,0.054000000000000006,-0.20199999999999999,1.0759999999999998,0.335,-0.11199999999999999,44.708302,14.456,FALSE POSITIVE
0,0,0,0,10.27380957,-5.93e-05,0.125,0.33399999999999996,0.141,-0.141,352.8,20.5,-20.5,1.68,799,24.4,-14.49,19.2,5806,-87,0.023,-0.068,0.899,0.084,-0.045,37.320808,14.909,FALSE POSITIVE
0,0,0,0,13.36019864,-5.96e-05,0.534,0.32899999999999996,0.113,-0.113,699.9,37.5,-37.5,1.84,520,4.76,-3.74,21.3,4500,-137,0.018000000000000002,-0.049,0.688,0.048,-0.04,39.269958,15.637,FALSE POSITIVE
0,0,0,0,14.97974335,-6.330000000000001e-05,0.93,0.017,0.171,-0.171,1211.8,39.3,-39.3,3.79,620,14.91,-11.5,33.2,5062,-176,0.10400000000000001,-0.095,0.853,0.092,-0.10300000000000001,38.212719,15.549000000000001,FALSE POSITIVE
0,0,0,0,8.84784273,-3.37e-05,0.047,0.41100000000000003,0.0995,-0.0995,460.2,25.8,-25.8,1.15,479,2.69,-2.38,21.1,3867,-84,0.027000000000000003,-0.033,0.552,0.033,-0.033,40.898998,14.911,FALSE POSITIVE
0,0,0,0,56.4931698,-0.00036260000000000003,0.7070000000000001,0.22699999999999998,0.17600000000000002,-0.17600000000000002,411.9,14.9,-14.9,4.43,681,24.72,-24.97,31.8,6160,-123,0.18,-0.105,2.046,0.35200000000000004,-0.527,40.979061,13.524000000000001,FALSE POSITIVE
0,0,0,0,5.78387049,-1.5399999999999998e-05,0.22699999999999998,0.221,0.0681,-0.0681,413.3,23.7,-23.7,2.07,1051,258.79,-86.48,20.7,6063,-217,0.048,-0.192,1.012,0.302,-0.10099999999999999,49.589119000000004,15.049000000000001,FALSE POSITIVE
0,0,0,0,8.77425786,-2.9299999999999997e-05,0.917,0.025,0.076,-0.076,239.6,12.6,-12.6,1.75,771,76.88,-25.89,22.3,5146,-138,0.1,-0.3,0.905,0.27699999999999997,-0.111,39.933849,13.714,FALSE POSITIVE
0,0,0,0,29.455784100000002,-0.00011870000000000001,0.018000000000000002,0.426,0.10099999999999999,-0.10099999999999999,533.8,23.0,-23.0,2.19,598,27.31,-8.93,26.6,6036,-198,0.052000000000000005,-0.20800000000000002,0.9490000000000001,0.292,-0.09699999999999999,44.60561,14.385,FALSE POSITIVE
0,0,0,0,78.7327023,-0.0006487999999999999,0.956,0.002,0.268,-0.268,495.8,30.1,-30.1,7.76,761,43.47,-48.56,19.1,6715,-219,0.292,-0.09699999999999999,2.763,0.5,-0.9279999999999999,40.541309000000005,13.003,FALSE POSITIVE
0,0,0,0,42.3375799,-0.0004059,0.9470000000000001,0.0,0.157,-0.157,354.8,22.6,-22.6,1.45,311,0.43,-0.39,18.1,4132,-91,0.025,-0.022000000000000002,0.581,0.03,-0.03,49.379791,14.275,FALSE POSITIVE
0,0,0,0,10.86062378,-3.96e-05,0.261,0.188,0.0856,-0.0856,189.6,10.6,-10.6,2.09,1108,294.78,-195.5,20.7,6455,-214,0.252,-0.168,1.496,0.42100000000000004,-0.42100000000000004,44.52729,13.957,FALSE POSITIVE
0,0,0,0,1.834277283,-7.85e-06,0.381,0.08800000000000001,0.086,-0.086,286.5,14.3,-14.3,1.64,1459,901.58,-345.13,24.8,5751,-190,0.081,-0.18899999999999997,0.958,0.268,-0.115,48.67905,15.198,FALSE POSITIVE
0,0,0,0,5.186737262,-7.37e-06,0.825,0.038,0.0521,-0.0521,712.7,39.9,-39.9,2.4,860,65.71,-30.84,25.7,5230,-158,0.032,-0.10400000000000001,0.777,0.122,-0.055999999999999994,51.498421,14.988,FALSE POSITIVE
0,0,0,0,1.1512446859999999,-1.52e-06,1.3869999999999998,7.621,0.0679,-0.0679,269.6,10.7,-10.7,40.32,1756,2065.12,-671.41,32.6,6086,-200,0.04,-0.21600000000000003,0.9209999999999999,0.28800000000000003,-0.096,42.768219,14.519,FALSE POSITIVE
0,0,0,0,2.42088277,-1.3300000000000001e-05,0.22699999999999998,0.237,0.14,-0.14,223.3,12.7,-12.7,2.27,1616,670.11,-712.71,20.7,5583,-75,0.21,-0.09,1.53,0.237,-0.355,43.057010999999996,15.61,FALSE POSITIVE
0,0,0,0,16.85592593,-6.43e-05,0.038,0.41,0.11699999999999999,-0.11699999999999999,871.5,51.9,-51.9,1.7,408,1.18,-1.2,19.5,3967,-79,0.032,-0.017,0.5870000000000001,0.026000000000000002,-0.035,37.5289,15.661,FALSE POSITIVE
